category,filename,length,ascii_ratio,alpha_ratio,weird_runs,keyword_hits
CG,CG_sub_20230423200813_GG2LOFDB7UJE.md,17572,0.9992032779421808,0.9873662645117232,0,3
CG,CG_sub_20230423201950_LG2TKPG6EVFC.md,6487,0.9979959919839679,0.9915215045475566,0,3
CG,CG_sub_20230423202208_GE4LW3BXOWOD.md,6430,0.9998444790046657,0.9891135303265941,0,5
CG,CG_sub_20230423211119_5OLKET7FEUQX.md,17572,0.9992032779421808,0.9873662645117232,0,3
CG,CG_sub_20230423212315_SHDOJZATFONT.md,11982,0.99949924887331,0.9843932565514939,0,3
CG,CG_sub_20230423212535_ZEZAVUEQJDTK.md,13273,0.9984931816469524,0.9842537482106533,0,3
CG,CG_sub_20230423212751_ISNXQSA6ZFRL.md,10575,0.9997163120567376,0.983451536643026,0,3
CG,CG_sub_20230426182903_BZ5ALEFTSPHX.md,6737,0.9994062639156894,0.9853050319133145,0,2
CG,CG_sub_20230505230552_NQ4GIU7JI7H5.md,13273,0.9984931816469524,0.9842537482106533,0,3
CG,CG_sub_20230507052850_46S2AKS2P2C4.md,13273,0.9984931816469524,0.9842537482106533,0,3
CG,CG_sub_20230508144353_XGMYQPNPC66W.md,10575,0.9997163120567376,0.983451536643026,0,3
CG,CG_sub_20230509060420_2RY6RGLRRNBD.md,11982,0.99949924887331,0.9843932565514939,0,3
CG,CG_sub_20230510003614_FORFQF272I7Z.md,11982,0.99949924887331,0.9843932565514939,0,3
CG,CG_sub_20230511124217_PENZGVO22NRY.md,6430,0.9998444790046657,0.9891135303265941,0,5
CG,CG_sub_20230511201812_4XO4G5HHE5JM.md,17572,0.9992032779421808,0.9873662645117232,0,3
CG,CG_sub_20230517194417_V7OWZUMQRGBB.md,13273,0.9984931816469524,0.9842537482106533,0,3
CG,CG_sub_20230523011735_7P5QYFSFHCJ5.md,13273,0.9984931816469524,0.9842537482106533,0,3
CG,CG_sub_20230523021944_XRGUIMOMQOBE.md,6737,0.9994062639156894,0.9853050319133145,0,2
CG,CG_sub_20230523031214_RKB6PMIKJKOQ.md,6737,0.9994062639156894,0.9853050319133145,0,2
CG,CG_sub_20230523031217_NQY3J6URHJBL.md,11982,0.99949924887331,0.9843932565514939,0,3
CG,CG_sub_20230523031514_NYWJRZU45QC2.md,17572,0.9992032779421808,0.9873662645117232,0,3
CG,CG_sub_20230523034045_BLIP7YPB5PZ4.md,6737,0.9994062639156894,0.9853050319133145,0,2
CG,CG_sub_20230525183748_H2FNBIVB6UA3.md,17573,0.9992033232800319,0.9873669834405053,0,3
CG,CG_sub_20230527193046_VOZJAKXDEJCN.md,11982,0.99949924887331,0.9843932565514939,0,3
CG,CG_sub_20230531235556_ESR245RC6H4W.md,17573,0.9992033232800319,0.9873669834405053,0,3
CG,CG_sub_20230601211200_6TKFZRPLYUAI.md,31306,0.9230179518303201,0.8058838561298154,0,1
